,cod_id,cod_address,cod_customer,cod_ship,cod_prod,cod_sales
5560,4855,15,140,4855,1305,5709
5561,1116,60,80,1116,1305,1885
5562,4066,24,471,4066,1706,5103
5563,4411,40,37,4411,1706,5103
5564,2268,31,378,2268,1706,3349
5565,4066,24,471,4066,911,5104
5566,587,202,6,587,911,1114
5567,4717,177,131,4717,911,1114
5568,952,60,92,952,911,1641
5569,1102,55,594,1102,911,1641
5570,683,37,108,683,911,1276
5571,1101,64,565,1101,911,1871
5572,3086,106,381,3086,911,4185
5573,3461,165,173,3461,911,4549
5574,4066,24,471,4066,1833,5105
5575,4066,24,471,4066,1744,5106
5576,2481,46,657,2481,1744,3593
5577,696,30,471,696,808,1293
5578,510,106,378,510,808,953
5579,1777,31,471,1777,1580,2770
5580,2561,373,711,2561,1580,2770
5581,1777,31,471,1777,1399,2771
5582,1889,272,509,1889,1399,2771
5583,1274,398,340,1274,1399,2129
5584,4299,165,133,4299,1399,5276
5585,1731,29,567,1731,1399,2705
5586,3407,26,555,3407,1399,4502
5587,684,156,175,684,1002,1278
5588,1120,61,601,1120,1002,1894
5589,1017,350,89,1017,1002,1759
5590,1426,89,144,1426,1002,2322
5591,2949,59,471,2949,950,3264
5592,2190,24,510,2190,950,3264
5593,634,78,439,634,950,1182
5594,3354,335,670,3354,1425,1182
5595,3842,504,292,3842,1425,1182
5596,2949,59,471,2949,1600,1583
5597,902,4,525,902,1170,1583
5598,1824,77,136,1824,1600,2841
5599,4484,334,448,4484,1600,388
5600,187,95,169,187,366,388
5601,2949,59,471,2949,1326,4048
5602,1157,4,88,1157,1326,1941
5603,3479,63,695,3479,1326,1941
5604,3593,165,674,3593,1326,1941
5605,3260,156,61,3260,1326,4362
5606,1604,15,445,1604,1326,2523
5607,1579,17,569,1579,1326,2523
5608,1312,26,565,1312,1326,2192
5609,3324,416,661,3324,1326,4421
5610,1192,323,604,1192,1326,1998
5611,3115,135,587,3115,1326,4211
5612,3612,59,471,3612,1173,4679
5613,4550,411,62,4550,1173,5472
5614,905,30,307,905,1173,1587
5615,1258,249,131,1258,1312,2103
5616,3230,119,750,3230,1312,4320
5617,4812,59,471,4812,23,3040
5618,1988,149,652,1988,23,3040
5619,11,11,11,11,23,23
5620,3989,12,783,3989,23,3022
5621,1978,86,107,1978,616,3022
5622,4004,308,375,4004,23,5063
5623,1548,60,475,1548,23,2474
5624,2198,493,423,2198,23,3271
5625,1102,55,594,1102,23,1873
5626,4812,59,471,4812,1704,3343
5627,2260,14,448,2260,1704,3343
5628,3587,46,593,3587,1704,4659
5629,4163,118,413,4163,1704,4659
5630,2892,134,770,2892,1410,3988
5631,4731,485,255,4731,1048,3988
5632,2770,130,471,2770,1494,2421
5633,3175,4,764,3175,1494,2421
5634,1511,69,206,1511,1494,2421
5635,2066,201,736,2066,1494,2421
5636,2573,90,191,2573,1494,3697
5637,4121,78,12,4121,1494,3697
5638,1654,15,31,1654,1494,1841
5639,1078,49,345,1078,1282,1841
5640,2292,165,317,2292,1494,3384
5641,840,306,471,840,1122,1486
5642,1221,14,45,1221,1122,2052
5643,1937,337,471,1937,424,2979
5644,4124,187,764,4124,424,2979
5645,627,129,434,627,424,194
5646,96,74,92,96,186,194
5647,218,95,188,218,424,449
5648,4494,202,241,4494,424,449
5649,3674,61,306,3674,424,449
5650,1728,446,82,1728,1404,449
5651,2963,2,26,2963,1468,2934
5652,1899,14,478,1899,1618,2934
5653,3596,59,254,3596,1468,3288
5654,2208,10,732,2208,1692,3288
5655,1456,113,670,1456,1468,606
5656,658,269,453,658,979,606
5657,2448,63,218,2448,550,606
5658,297,40,252,297,550,606
5659,3970,30,578,3970,550,606
5660,3943,294,619,3943,1228,606
5661,3727,279,647,3727,193,606
5662,1436,145,37,1436,1468,2333
5663,2446,413,99,2446,53,1002
5664,3037,46,278,3037,53,1002
5665,4887,112,28,4887,487,1002
5666,4181,526,420,4181,487,1002
5667,537,236,395,537,841,1002
5668,885,37,106,885,53,1513
5669,859,177,35,859,487,1513
5670,26,24,26,26,54,55
5671,3417,113,165,3417,54,4510
5672,3728,2,484,3728,54,4801
5673,2661,163,290,2661,54,3776
5674,4743,61,26,4743,473,5505
5675,4588,568,698,4588,473,5505
5676,246,4,210,246,473,504
5677,264,95,222,264,381,529
5678,3009,520,732,3009,381,529
5679,711,142,476,711,381,529
5680,3593,165,674,3593,381,4665
5681,196,131,26,196,382,404
5682,4878,35,437,4878,382,380
5683,183,67,166,183,359,380
5684,2247,61,666,2247,382,1780
5685,1035,106,575,1035,359,1780
5686,281,86,239,281,382,572
5687,368,196,194,368,382,735
5688,3562,33,97,3562,359,735
5689,4775,61,584,4775,382,5648
5690,3645,512,267,3645,382,4710
5691,1498,128,677,1498,382,2407
5692,4364,214,558,4364,1150,1162
5693,703,277,473,703,784,1162
5694,618,55,117,618,784,1162
5695,4103,124,724,4103,1150,1621
5696,936,331,533,936,1192,1621
5697,1699,96,167,1699,1560,2671
5698,4745,156,26,4745,1000,2941
5699,4198,156,261,4198,1000,2941
5700,2118,67,213,2118,1000,2941
5701,4445,427,245,4445,1000,2941
5702,1906,66,662,1906,1000,2941
5703,3161,21,191,3161,1000,1272
5704,679,259,218,679,1000,1272
5705,3739,26,429,3739,563,1272
5706,1027,72,66,1027,563,1272
5707,4291,200,421,4291,1000,5272
5708,1317,64,381,1317,1000,2197
5709,3512,477,238,3512,1000,321
5710,457,52,351,457,747,321
5711,153,63,141,153,307,321
5712,4757,472,636,4757,1000,5265
5713,4281,102,242,4281,1000,5265
5714,4583,562,690,4583,747,5265
5715,1655,156,40,1655,1546,2612
5716,2804,61,453,2804,981,3902
5717,2953,165,159,2953,981,4054
5718,3680,24,716,3680,981,4054
5719,4141,294,773,4141,981,3246
5720,2177,417,155,2177,38,3246
5721,660,174,317,660,981,1237
5722,2332,61,476,2332,981,3432
5723,2968,332,748,2968,38,3432
5724,4343,89,413,4343,981,189
5725,93,46,89,93,38,189
5726,4055,75,758,4055,981,5098
5727,4606,75,542,4606,1885,5524
5728,1804,158,453,1804,436,2806
5729,2897,379,77,2897,436,2914
5730,4226,63,705,4226,436,2914
5731,1888,134,10,1888,113,2914
5732,2085,37,739,2085,113,2914
5733,4430,36,502,4430,1582,2914
5734,1804,158,453,1804,1583,2807
5735,3611,5,166,3611,1583,2807
5736,2633,17,25,2633,973,2807
5737,4064,365,432,4064,1141,2807
5738,2614,6,689,2614,1583,3731
5739,3748,255,352,3748,973,3731
5740,4759,466,145,4759,1682,3731
5741,4211,155,70,4211,1583,2489
5742,1554,177,61,1554,1141,2489
5743,1744,306,67,1744,1501,2489
5744,1804,158,453,1804,554,2809
5745,790,165,179,790,554,1410
5746,301,135,255,301,554,610
5747,2286,33,690,2286,554,3374
5748,318,180,266,318,554,647
5749,3470,84,351,3470,554,4556
5750,1804,158,453,1804,1584,2811
5751,2172,490,24,2172,1584,3238
5752,2657,145,130,2657,1584,3773
5753,4595,508,172,4595,1584,5516
5754,1804,158,453,1804,1208,2812
5755,2565,10,99,2565,1208,3688
5756,957,333,556,957,1208,1648
5757,2131,15,22,2131,1208,1782
5758,1037,355,576,1037,1264,1782
5759,4129,285,195,4129,1208,5161
5760,3179,59,194,3179,1208,4269
5761,1825,29,426,1825,1208,2842
5762,1143,46,607,1143,1208,1925
5763,1188,382,615,1188,1208,1925
5764,3959,220,719,3959,1208,5015
5765,658,269,453,658,977,1227
5766,3432,37,414,3432,977,4523
5767,920,106,255,920,977,1603
5768,2319,75,335,2319,978,1786
5769,1039,64,577,1039,978,1786
5770,4191,48,675,4191,251,1786
5771,1167,269,237,1167,978,1963
5772,4267,95,83,4267,978,1963
5773,4186,412,610,4186,978,193
5774,4062,36,236,4062,620,193
5775,95,73,91,95,185,193
5776,658,269,453,658,580,1229
5777,2223,4,114,2223,580,3308
5778,4342,142,252,4342,580,5313
5779,1110,102,598,1110,580,1881
5780,1340,75,213,1340,1222,1881
5781,3994,145,561,3994,1222,1881
5782,4375,24,163,4375,580,5341
5783,320,46,268,320,580,649
5784,739,287,487,739,580,1344
5785,3685,586,119,3685,580,4751
5786,3188,158,181,3188,580,4275
5787,658,269,453,658,980,1230
5788,2214,46,568,2214,980,1230
5789,3262,53,461,3262,980,4365
5790,1238,15,288,1238,980,2073
5791,658,269,453,658,141,1231
5792,1297,312,484,1297,141,1231
5793,3037,46,278,3037,141,1231
5794,2887,10,447,2887,929,1231
5795,1776,11,55,1776,929,1231
5796,2974,189,231,2974,986,1231
5797,4586,89,78,4586,986,1231
5798,4907,2,499,4907,141,5741
5799,593,241,418,593,141,1123
5800,72,57,69,72,141,145
5801,658,269,453,658,450,1233
5802,763,26,232,763,450,1233
5803,3762,29,121,3762,1138,1233
5804,1657,359,27,1657,1138,1233
5805,2067,38,277,2067,846,1233
5806,4088,526,382,4088,450,1520
5807,862,26,25,862,1138,1520
5808,2934,189,479,2934,846,1520
5809,232,148,200,232,450,479
5810,1523,56,665,1523,1244,2436
5811,1567,223,204,1567,968,2436
5812,3410,580,15,3410,968,2436
5813,1004,282,234,1004,1244,1744
5814,2159,95,445,2159,1146,1744
5815,2572,135,234,2572,968,1744
5816,2715,46,113,2715,1244,2858
5817,1838,113,237,1838,1146,2858
5818,2605,113,686,2605,968,2858
5819,3367,30,643,3367,1244,4462
5820,2588,334,453,2588,1754,3707
5821,3988,46,159,3988,1754,3707
5822,3000,402,662,3000,1754,4098
5823,2588,334,453,2588,1509,3708
5824,1543,48,656,1543,1509,2467
5825,1654,15,31,1654,1509,2607
5826,2397,391,393,2397,1509,3501
5827,215,140,104,215,418,443
5828,3808,31,180,3808,155,4896
5829,3845,102,169,3845,155,4915
5830,81,61,78,81,155,160
5831,3475,229,81,3475,155,4562
5832,2378,134,150,2378,155,3479
5833,4402,15,711,4402,1807,1384
5834,957,333,556,957,1209,1384
5835,2919,78,707,2919,1209,1384
5836,772,295,502,772,1064,1384
5837,3241,106,260,3241,1807,4337
5838,3889,67,470,3889,181,4337
5839,4531,156,215,4531,1347,4337
5840,3048,2,165,3048,773,2894
5841,1876,17,583,1876,284,2894
5842,2138,346,369,2138,284,2894
5843,532,17,262,532,773,988
5844,4024,33,773,4024,773,988
5845,484,58,364,484,773,908
5846,4831,84,591,4831,773,1836
5847,3022,145,259,3022,284,1836
5848,1073,154,570,1073,569,1836
5849,4452,6,165,4452,1178,1594
5850,3798,2,624,3798,1178,1594
5851,3696,568,163,3696,1178,1594
5852,912,35,546,912,1178,1594
5853,3417,113,165,3417,181,4509
5854,4442,95,673,4442,181,5393
5855,3238,82,703,3238,181,4334
5856,2831,61,602,2831,181,3930
5857,93,46,89,93,181,187
5858,1079,174,586,1079,181,1843
5859,395,176,315,395,181,779
5860,3417,113,165,3417,253,361
5861,172,10,156,172,341,361
5862,3417,113,165,3417,616,4511
5863,2717,383,608,2717,616,3829
5864,345,78,287,345,616,698
5865,2304,6,11,2304,1717,3392
5866,3805,259,455,3805,1717,3484
5867,2382,423,682,2382,1717,3484
5868,3060,114,441,3060,1177,3484
5869,4794,56,793,4794,1177,3484
5870,2501,149,548,2501,1169,3484
5871,181,123,165,181,354,375
5872,672,155,460,672,354,1259
5873,2993,14,53,2993,354,4094
5874,3183,32,157,3183,354,4272
5875,1366,3,538,1366,746,2258
5876,1066,30,171,1066,746,1825
5877,454,106,348,454,746,865
5878,1833,351,165,1833,1061,2852
5879,1519,428,126,1519,1061,2428
5880,769,165,298,769,1061,1379
5881,3306,129,592,3306,1061,1977
5882,1173,30,612,1173,1157,1977
5883,1833,351,165,1833,1445,2853
5884,1361,95,72,1361,1445,2249
5885,3921,32,420,3921,1445,4980
5886,1372,410,165,1372,1450,478
5887,4585,27,727,4585,1450,478
5888,232,148,200,232,449,478
5889,3958,597,16,3958,1450,5014
5890,4785,135,545,4785,1450,5014
5891,2406,513,165,2406,1073,1316
5892,717,281,480,717,860,1316
5893,782,14,124,782,1073,1393
5894,1686,127,705,1686,7,1393
5895,1215,165,420,1215,7,1393
5896,4676,31,16,4676,1073,1027
5897,548,244,127,548,860,1027
5898,4235,30,228,4235,7,1027
5899,4622,30,350,4622,250,1027
5900,3748,255,352,3748,1237,2459
5901,1539,430,144,1539,563,2459
5902,4093,174,432,4093,563,2459
5903,2206,462,257,2206,1456,2459
5904,3607,64,505,3607,1680,2459
5905,3219,95,686,3219,1237,3229
5906,2165,377,198,2165,690,3229
5907,3259,2,47,3259,976,1223
5908,656,268,105,656,976,1223
5909,3876,79,320,3876,976,4946
5910,1190,384,566,1190,976,1996
5911,2959,6,47,2959,1203,1638
5912,4363,393,47,4363,1203,1638
5913,3196,314,529,3196,1203,1638
5914,950,63,412,950,1203,1638
5915,3167,24,47,3167,1134,4260
5916,1471,61,179,1471,1134,2375
5917,50,27,47,50,97,98
5918,2374,98,6,2374,97,3474
5919,3056,477,608,3056,1602,3474
5920,50,27,47,50,98,99
5921,3443,294,163,3443,98,99
5922,697,276,94,697,98,99
5923,4445,427,245,4445,437,99
5924,4493,321,227,4493,98,5434
5925,50,27,47,50,99,100
5926,4072,163,710,4072,99,100
5927,1859,37,660,1859,99,100
5928,534,17,14,534,99,996
5929,3714,106,557,3714,99,4785
5930,4620,35,285,4620,99,1472
5931,831,33,188,831,1113,1472
5932,4703,156,47,4703,1429,5596
5933,1322,134,599,1322,1429,2202
5934,296,168,47,296,222,604
5935,2106,308,61,2106,222,604
5936,453,75,177,453,222,862
5937,4062,36,236,4062,222,5102
5938,113,27,108,113,222,235
5939,2980,312,47,2980,987,4078
5940,4194,480,341,4194,987,5213
5941,3576,3,521,3576,987,4653
5942,754,6,189,754,987,1364
5943,2118,67,213,2118,1503,1364
5944,3541,238,500,3541,987,4618
5945,1119,371,216,1119,987,1891
5946,3305,28,455,3305,987,4404
5947,2539,30,662,2539,987,3658
5948,2980,312,47,2980,339,4081
5949,3235,414,136,3235,339,4329
5950,171,15,155,171,339,359
5951,1832,78,634,1832,1078,359
5952,3045,330,336,3045,1078,359
5953,1699,96,167,1699,339,1401
5954,786,20,452,786,1078,1401
5955,1880,24,189,1880,1078,1401
5956,4363,393,47,4363,1875,5329
5957,4009,382,604,4009,1453,727
5958,363,95,126,363,636,727
5959,723,113,474,723,1032,1323
5960,705,278,474,705,666,1303
5961,387,88,219,387,666,764
5962,1428,415,175,1428,666,1049
5963,2347,61,395,2347,666,1049
5964,561,209,145,561,666,1049
5965,2763,156,98,2763,666,3861
5966,2326,504,152,2326,666,3426
5967,4225,232,493,4225,666,5233
5968,4845,282,474,4845,1573,2023
5969,4670,95,346,4670,552,2023
5970,1207,165,592,1207,1361,2023
5971,4201,543,582,4201,1573,5220
5972,3041,156,549,3041,1573,1604
5973,921,322,298,921,1182,1604
5974,4794,56,793,4794,1361,1604
5975,3859,402,474,3859,1519,4930
5976,2090,95,715,2090,1519,3150
5977,1563,56,174,1563,1519,2499
5978,3859,402,474,3859,1860,4931
5979,3245,31,482,3245,1821,4345
5980,1127,61,603,1127,1313,1899
5981,4207,419,156,4207,1313,5222
5982,4486,85,779,4486,1313,5429
5983,1159,24,292,1159,1313,1949
5984,3809,303,603,3809,311,1296
5985,699,152,461,699,1013,1296
5986,2909,238,463,2909,311,4007
5987,907,43,545,907,311,1589
5988,154,35,142,154,311,325
5989,3295,61,556,3295,1013,325
5990,4381,234,556,4381,1013,325
5991,4047,60,145,4047,311,5093
5992,3665,106,754,3665,311,2902
5993,1883,307,127,1883,311,2902
5994,2924,316,603,2924,1633,4027
5995,1942,12,501,1942,1633,2985
5996,3629,67,397,3629,1734,2985
5997,3220,30,71,3220,1633,3762
5998,2645,530,613,2645,228,3762
5999,3154,31,244,3154,228,3762
6000,3255,178,25,3255,1721,1610
6001,927,325,264,927,1185,1610
6002,3,3,3,3,4,4
6003,3211,302,63,3211,4,4302
6004,758,165,496,758,4,25
6005,13,13,13,13,4,25
6006,4067,486,194,4067,4,5108
6007,2078,479,97,2078,4,3135
6008,450,217,339,450,4,857
6009,1281,175,566,1281,4,2144
6010,3,3,3,3,5,5
6011,2354,111,103,2354,1723,5
6012,4555,397,153,4555,1369,5
6013,3671,107,441,3671,5,4737
6014,3181,30,452,3181,1553,392
6015,1810,134,292,1810,1053,392
6016,187,95,169,187,370,392
6017,1466,276,671,1466,1480,392
6018,2860,544,113,2860,1553,3084
6019,2020,237,24,2020,1652,3084
6020,2291,85,3,2291,329,3380
6021,1950,240,579,1950,329,2992
6022,403,35,321,403,329,349
6023,2740,35,724,2740,329,349
6024,166,114,150,166,329,349
6025,3028,111,768,3028,329,4122
6026,1420,214,315,1420,329,2316
6027,2291,85,3,2291,1256,3381
6028,3345,43,723,3345,1507,3381
6029,2322,116,565,2322,1256,1766
6030,1024,30,313,1024,1256,1766
6031,4882,157,295,4882,1482,1624
6032,1472,219,673,1472,1482,1624
6033,938,188,552,938,1194,1624
6034,4661,17,326,4661,1482,5564
6035,1830,214,717,1830,1482,2847
6036,3355,101,780,3355,1482,4452
6037,3605,469,671,3605,1194,4452
6038,4137,129,479,4137,1482,5167
6039,4300,528,221,4300,1711,5167
6040,1674,418,3,1674,397,2636
6041,4279,607,3,4279,1750,5263
6042,2532,27,457,2532,1750,3653
6043,4914,66,167,4914,1495,3653
6044,4137,129,479,4137,1750,5169
6045,3046,27,559,3046,1444,3519
6046,2415,36,360,2415,1444,3519
6047,4005,6,358,4005,1444,5064
6048,3059,559,721,3059,1444,4155
6049,1355,406,613,1355,1444,2241
6050,4637,571,435,4637,1444,5547
6051,867,165,155,867,599,1530
6052,4312,6,262,4312,1458,1530
6053,1972,63,667,1972,1458,1530
6054,2203,156,559,2203,640,3281
6055,1431,35,224,1431,640,733
6056,366,195,53,366,640,733
6057,4705,106,577,4705,640,5599
6058,3514,44,556,3514,640,4596
6059,4090,223,563,4090,640,3588
6060,2474,314,755,2474,640,3588
6061,2662,69,389,2662,640,3777
6062,2203,156,559,2203,1689,3282
6063,3792,364,784,3792,1689,635
6064,314,117,144,314,569,635
6065,2203,156,559,2203,1340,3283
6066,4814,330,237,4814,1340,5674
6067,4103,124,724,4103,1340,5145
6068,1171,253,611,1171,1340,1970
6069,2137,393,139,2137,1185,1968
6070,3311,4,517,3311,588,1968
6071,3585,10,49,3585,588,1968
6072,2258,294,699,2258,1525,1968
6073,4593,284,599,4593,765,1968
6074,1170,204,535,1170,1338,1968
6075,3546,255,559,3546,1311,4627
6076,1124,270,395,1124,1311,1897
6077,2524,27,319,2524,857,1897
6078,1933,106,726,1933,1311,2970
6079,4539,346,559,4539,388,571
6080,281,86,239,281,388,571
6081,1594,434,65,1594,388,2535
6082,1665,27,579,1665,388,2627
6083,4088,526,382,4088,388,5132
6084,201,134,178,201,388,411
6085,1498,128,677,1498,388,2405
6086,1746,378,679,1746,388,2727
6087,1290,6,640,1290,159,2159
6088,2629,67,447,2629,159,3742
6089,1301,28,404,1301,159,2174
6090,3333,575,48,3333,159,2174
6091,414,24,7,414,159,808
6092,3541,238,500,3541,159,4619
6093,3906,155,593,3906,159,4966
6094,2812,143,307,2812,159,3580
6095,2469,98,643,2469,159,3580
6096,957,333,556,957,159,1650
6097,1652,85,701,1652,159,1650
6098,82,66,79,82,159,164
6099,3691,64,35,3691,159,4756
6100,2960,302,640,2960,1222,4061
6101,2318,314,161,2318,1222,3412
6102,970,336,160,970,1222,1679
6103,2831,61,602,2831,1719,3931
6104,3623,336,741,3623,1719,2081
6105,1241,17,628,1241,1033,2081
6106,3423,91,273,3423,689,3767
6107,4036,599,663,4036,960,3767
6108,2652,285,42,2652,1592,3767
6109,2316,503,640,2316,1587,3410
6110,3255,178,25,3255,1587,4356
6111,3648,208,465,3648,1587,4716
6112,4114,312,193,4114,1587,4082
6113,2983,500,560,2983,1587,4082
6114,1805,142,267,1805,1587,2814
6115,2590,165,549,2590,1587,3710
6116,2802,498,282,2802,1292,3899
6117,3322,15,533,3322,1292,4420
6118,4755,95,201,4755,1292,5632
6119,2091,6,484,2091,739,2147
6120,1283,14,637,1283,32,2147
6121,4638,12,254,4638,739,5549
6122,731,95,101,731,739,1335
6123,2091,6,484,2091,1667,3151
6124,3291,24,484,3291,1657,4387
6125,4221,102,340,4221,1657,5230
6126,2039,44,253,2039,1657,3107
6127,1338,213,484,1338,726,2220
6128,3387,376,569,3387,726,4483
6129,4037,61,182,4037,726,4483
6130,3925,595,743,3925,726,4985
6131,4158,114,578,4158,726,5187
6132,1297,312,484,1297,1413,2166
6133,3623,336,741,3623,1413,2166
6134,1359,113,656,1359,1413,2246
6135,1322,134,599,1322,1413,2206
6136,3977,140,393,3977,1413,5035
6137,4323,68,560,4323,1413,5297
6138,2872,314,769,2872,1413,3971
6139,1320,187,298,1320,1413,2200
6140,1297,312,484,1297,1414,2167
6141,3232,223,494,3232,1414,4325
6142,4500,65,375,4500,1414,3162
6143,2099,229,740,2099,1414,3162
6144,3076,46,776,3076,1414,4170
6145,3756,2,454,3756,17,4835
6146,2801,189,497,2801,17,2294
6147,1396,41,445,1396,1459,2294
6148,1685,304,581,1685,1459,2294
6149,3078,38,674,3078,17,4178
6150,3756,2,454,3756,1023,4836
6151,4312,6,262,4312,1023,5288
6152,4835,289,647,4835,1023,1308
6153,709,61,292,709,1023,1308
6154,3094,6,454,3094,766,4196
6155,3736,10,20,3736,766,2538
6156,1599,24,396,1599,766,2538
6157,2191,129,81,2191,766,3265
6158,3008,296,311,3008,766,4102
6159,478,221,361,478,766,896
6160,3094,6,454,3094,387,1398
6161,784,233,454,784,387,1398
6162,2480,238,282,2480,387,410
6163,200,112,73,200,387,410
6164,1531,163,455,1531,387,2448
6165,1211,388,178,1211,387,2035
6166,3742,77,511,3742,387,4812
6167,595,63,37,595,387,1126
6168,3094,6,454,3094,509,4197
6169,4534,120,79,4534,1692,4197
6170,272,27,230,272,509,548
6171,1319,61,296,1319,509,2199
6172,4007,46,677,4007,949,2199
6173,4132,108,454,4132,1220,5164
6174,4839,6,783,4839,1886,5164
6175,3492,165,495,3492,1220,4576
6176,3704,67,320,3704,1220,2551
6177,1608,15,695,1608,1220,2551
6178,3830,6,70,3830,1220,4909
6179,3720,12,183,3720,1220,4794
6180,2640,15,721,2640,1220,3754
6181,966,154,128,966,1220,1676
6182,1818,106,587,1818,1220,2830
6183,1735,448,585,1735,1220,2708
6184,3127,113,454,3127,1033,1324
6185,4648,22,628,4648,1033,1324
6186,724,199,61,724,1033,1324
6187,4230,186,223,4230,1033,5236
6188,1161,181,145,1161,1033,1955
6189,2524,27,319,2524,1033,3646
6190,3386,154,454,3386,471,4481
6191,2531,64,554,2531,471,502
6192,244,64,208,244,471,502
6193,461,95,52,461,471,871
6194,821,48,522,821,498,871
6195,1884,223,721,1884,471,2905
6196,2276,501,645,2276,471,3355
6197,3386,154,454,3386,365,4482
6198,187,95,169,187,365,387
6199,2142,63,577,2142,365,3206
6200,1698,402,450,1698,365,2670
6201,2336,174,750,2336,365,3435
6202,1702,163,363,1702,365,2676
6203,3247,123,663,3247,621,3970
6204,2871,7,644,2871,621,3970
6205,349,95,290,349,621,385
6206,278,143,236,278,363,385
6207,187,95,169,187,363,385
6208,2383,64,687,2383,363,385
6209,2011,304,473,2011,621,3075
6210,4053,120,593,4053,621,3075
6211,2083,24,16,2083,621,3141
6212,4827,391,511,4827,621,5685
6213,1397,404,663,1397,149,2296
6214,2890,548,191,2890,149,3984
6215,75,60,72,75,149,154
6216,1342,60,652,1342,149,154
6217,1433,142,213,1433,457,154
6218,237,14,203,237,457,154
6219,538,237,333,538,457,154
6220,3182,30,255,3182,797,154
6221,2793,24,253,2793,149,3890
6222,4373,37,487,4373,149,5340
6223,1557,94,182,1557,149,2493
6224,3240,156,778,3240,149,4336
6225,4021,95,222,4021,177,5078
